 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.19571300E+02  0.49372363E+06  0.49372363E+06  0.49372363E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19579500E+02  0.49492612E+06  0.49492612E+06  0.49492612E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19587600E+02  0.49572753E+06  0.49572753E+06  0.49572753E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19595800E+02  0.49633260E+06  0.49633260E+06  0.49633260E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19604000E+02  0.49654029E+06  0.49654029E+06  0.49654029E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19612100E+02  0.49614852E+06  0.49614852E+06  0.49614852E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19620300E+02  0.49515945E+06  0.49515945E+06  0.49515945E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19628500E+02  0.49356542E+06  0.49356542E+06  0.49356542E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19636700E+02  0.49135903E+06  0.49135903E+06  0.49135903E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19644800E+02  0.48832506E+06  0.48832506E+06  0.48832506E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19653000E+02  0.48465566E+06  0.48465566E+06  0.48465566E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19661200E+02  0.48033216E+06  0.48033216E+06  0.48033216E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19669300E+02  0.47533273E+06  0.47533273E+06  0.47533273E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19677500E+02  0.46985083E+06  0.46985083E+06  0.46985083E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19685700E+02  0.46386573E+06  0.46386573E+06  0.46386573E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19693900E+02  0.45757435E+06  0.45757435E+06  0.45757435E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19702000E+02  0.45096100E+06  0.45096100E+06  0.45096100E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19710200E+02  0.44401545E+06  0.44424010E+06  0.44401545E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19718400E+02  0.43740426E+06  0.43740426E+06  0.43740426E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19726500E+02  0.43067792E+06  0.43067792E+06  0.43067792E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19734700E+02  0.42407137E+06  0.42407137E+06  0.42407137E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19742900E+02  0.41782822E+06  0.41782822E+06  0.41782822E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19751100E+02  0.41172293E+06  0.41172293E+06  0.41172293E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19759200E+02  0.40600731E+06  0.40600731E+06  0.40600731E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19767400E+02  0.40070349E+06  0.40070349E+06  0.40070349E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19775600E+02  0.39557331E+06  0.39557331E+06  0.39557331E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19783700E+02  0.39087950E+06  0.39087950E+06  0.39087950E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19791900E+02  0.38638301E+06  0.38664329E+06  0.38638301E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19800100E+02  0.38235280E+06  0.38235280E+06  0.38235280E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19808300E+02  0.37827267E+06  0.37853896E+06  0.37827267E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19816400E+02  0.37467780E+06  0.37467780E+06  0.37467780E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19824600E+02  0.37077170E+06  0.37104382E+06  0.37077170E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19832800E+02  0.36736760E+06  0.36736760E+06  0.36736760E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19841000E+02  0.36392575E+06  0.36392575E+06  0.36392575E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19849100E+02  0.36044327E+06  0.36044327E+06  0.36044327E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19857300E+02  0.35720626E+06  0.35720626E+06  0.35720626E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19865500E+02  0.35393403E+06  0.35393403E+06  0.35393403E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19873600E+02  0.35091301E+06  0.35091301E+06  0.35091301E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19881800E+02  0.34786234E+06  0.34786234E+06  0.34786234E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19890000E+02  0.34477939E+06  0.34477939E+06  0.34477939E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19898200E+02  0.34196078E+06  0.34196078E+06  0.34196078E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19906300E+02  0.33911215E+06  0.33911215E+06  0.33911215E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19914500E+02  0.33653899E+06  0.33653899E+06  0.33653899E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19922700E+02  0.33394154E+06  0.33394154E+06  0.33394154E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19930800E+02  0.33131756E+06  0.33131756E+06  0.33131756E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19939000E+02  0.32898030E+06  0.32898030E+06  0.32898030E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19947200E+02  0.32630925E+06  0.32630925E+06  0.32630925E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19955400E+02  0.32392741E+06  0.32392741E+06  0.32392741E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19963500E+02  0.32152219E+06  0.32152219E+06  0.32152219E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19971700E+02  0.31909633E+06  0.31909633E+06  0.31909633E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19979900E+02  0.31697129E+06  0.31697129E+06  0.31697129E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19988000E+02  0.31450057E+06  0.31482665E+06  0.31482665E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19996200E+02  0.31266519E+06  0.31266519E+06  0.31266519E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20004400E+02  0.31081577E+06  0.31081577E+06  0.31081577E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20012600E+02  0.30928480E+06  0.30928480E+06  0.30928480E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20020700E+02  0.30807631E+06  0.30841027E+06  0.30841027E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20028900E+02  0.30753321E+06  0.30753321E+06  0.30753321E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20037100E+02  0.30698811E+06  0.30698811E+06  0.30698811E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20045200E+02  0.30677601E+06  0.30677601E+06  0.30677601E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20053400E+02  0.30723784E+06  0.30723784E+06  0.30723784E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20061600E+02  0.30803530E+06  0.30803530E+06  0.30803530E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20069800E+02  0.30916663E+06  0.30916663E+06  0.30916663E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20077900E+02  0.31096056E+06  0.31096056E+06  0.31096056E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20086100E+02  0.31274848E+06  0.31274848E+06  0.31274848E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20094300E+02  0.31518767E+06  0.31518767E+06  0.31518767E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20102400E+02  0.31761034E+06  0.31761034E+06  0.31761034E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20110600E+02  0.32066843E+06  0.32066843E+06  0.32066843E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20118800E+02  0.32370240E+06  0.32370240E+06  0.32370240E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20127000E+02  0.32671292E+06  0.32671292E+06  0.32671292E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20135100E+02  0.33001465E+06  0.33001465E+06  0.33001465E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20143300E+02  0.33329040E+06  0.33360291E+06  0.33360291E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20151500E+02  0.33684912E+06  0.33684912E+06  0.33684912E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20159600E+02  0.34006769E+06  0.34006769E+06  0.34037448E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20167800E+02  0.34356691E+06  0.34356691E+06  0.34356691E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20176000E+02  0.34673491E+06  0.34703629E+06  0.34703629E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20184200E+02  0.35017806E+06  0.35017806E+06  0.35017806E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20192300E+02  0.35329501E+06  0.35329501E+06  0.35359127E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20200500E+02  0.35668517E+06  0.35668517E+06  0.35668517E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20208700E+02  0.35975724E+06  0.35975724E+06  0.36004866E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20216900E+02  0.36309726E+06  0.36309726E+06  0.36309726E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20225000E+02  0.36612337E+06  0.36612337E+06  0.36641019E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20233200E+02  0.36941583E+06  0.36941583E+06  0.36941583E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20241400E+02  0.37240186E+06  0.37240186E+06  0.37268430E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20249500E+02  0.37564731E+06  0.37564731E+06  0.37592754E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20257700E+02  0.37887179E+06  0.37887179E+06  0.37914987E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20265900E+02  0.38207404E+06  0.38235000E+06  0.38262577E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20274100E+02  0.38552851E+06  0.38552851E+06  0.38580222E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20282200E+02  0.38895571E+06  0.38922724E+06  0.38949857E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20290400E+02  0.39262953E+06  0.39289873E+06  0.39316774E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20298600E+02  0.39654189E+06  0.39654189E+06  0.39707524E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20306700E+02  0.40068450E+06  0.40068450E+06  0.40121276E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20314900E+02  0.40505477E+06  0.40505477E+06  0.40557776E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20323100E+02  0.40964417E+06  0.40990303E+06  0.41016173E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20331300E+02  0.41470211E+06  0.41470211E+06  0.41521377E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20339400E+02  0.41970485E+06  0.41995791E+06  0.42046358E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20347600E+02  0.42490870E+06  0.42515886E+06  0.42565876E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20355800E+02  0.43030499E+06  0.43055222E+06  0.43104626E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20363900E+02  0.43564064E+06  0.43588504E+06  0.43612930E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20372100E+02  0.44068023E+06  0.44092203E+06  0.44116370E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20380300E+02  0.44519165E+06  0.44567061E+06  0.44590990E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20388500E+02  0.44942728E+06  0.44966475E+06  0.44990211E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20396600E+02  0.45292050E+06  0.45339205E+06  0.45339205E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20404800E+02  0.45592568E+06  0.45616015E+06  0.45639450E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20413000E+02  0.45798205E+06  0.45844914E+06  0.45821565E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20421100E+02  0.45933108E+06  0.45979717E+06  0.45956418E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20429300E+02  0.45998180E+06  0.46021476E+06  0.45998180E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20437500E+02  0.45969996E+06  0.46016643E+06  0.45993325E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20445700E+02  0.45918354E+06  0.45941728E+06  0.45918354E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20453800E+02  0.45795995E+06  0.45842893E+06  0.45795995E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20462000E+02  0.45649766E+06  0.45696852E+06  0.45649766E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20470200E+02  0.45479153E+06  0.45526453E+06  0.45479153E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20478300E+02  0.45331143E+06  0.45354895E+06  0.45307379E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20486500E+02  0.45182613E+06  0.45206462E+06  0.45158751E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20494700E+02  0.45057279E+06  0.45105136E+06  0.45033331E+06  0.00000000E+00  0.14688253E+05  0.00000000E+00
  0.20502900E+02  0.44979402E+06  0.45027380E+06  0.44955393E+06  0.00000000E+00  0.14694130E+05  0.00000000E+00
  0.20511000E+02  0.44925080E+06  0.44973154E+06  0.44925080E+06  0.00000000E+00  0.14699935E+05  0.00000000E+00
  0.20519200E+02  0.44918974E+06  0.44967093E+06  0.44918974E+06  0.00000000E+00  0.14705812E+05  0.00000000E+00
  0.20527400E+02  0.44961000E+06  0.45009113E+06  0.44961000E+06  0.00000000E+00  0.14711689E+05  0.00000000E+00
  0.20535500E+02  0.45050920E+06  0.45098974E+06  0.45050920E+06  0.00000000E+00  0.14717494E+05  0.14717494E+05
  0.20543700E+02  0.45141000E+06  0.45188997E+06  0.45165005E+06  0.00000000E+00  0.14723371E+05  0.14723371E+05
  0.20551900E+02  0.45278962E+06  0.45326851E+06  0.45278962E+06  0.00000000E+00  0.14729248E+05  0.14729248E+05
  0.20560100E+02  0.45392794E+06  0.45440601E+06  0.45416704E+06  0.00000000E+00  0.14735124E+05  0.14735124E+05
  0.20568200E+02  0.45506279E+06  0.45554004E+06  0.45530148E+06  0.00000000E+00  0.14740930E+05  0.14740930E+05
  0.20576400E+02  0.45619860E+06  0.45667505E+06  0.45619860E+06  0.00000000E+00  0.14746806E+05  0.14746806E+05
  0.20584600E+02  0.45685704E+06  0.45733318E+06  0.45709517E+06  0.00000000E+00  0.14752683E+05  0.14752683E+05
  0.20592800E+02  0.45751536E+06  0.45775334E+06  0.45751536E+06  0.00000000E+00  0.14758560E+05  0.14758560E+05
  0.20600900E+02  0.45745712E+06  0.45769532E+06  0.45745712E+06  0.00000000E+00  0.14764365E+05  0.14764365E+05
  0.20609100E+02  0.45692359E+06  0.45716225E+06  0.45692359E+06  0.00000000E+00  0.14770242E+05  0.14770242E+05
  0.20617300E+02  0.45614910E+06  0.45614910E+06  0.45590972E+06  0.00000000E+00  0.14776119E+05  0.14776119E+05
  0.20625400E+02  0.45488954E+06  0.45488954E+06  0.45440894E+06  0.00000000E+00  0.14781924E+05  0.14781924E+05
  0.20633600E+02  0.45314416E+06  0.45290280E+06  0.45241971E+06  0.00000000E+00  0.14787801E+05  0.14787801E+05
  0.20641800E+02  0.45090392E+06  0.45066117E+06  0.45017528E+06  0.00000000E+00  0.14793678E+05  0.14793678E+05
  0.20650000E+02  0.44864868E+06  0.44816022E+06  0.44767123E+06  0.00000000E+00  0.14799554E+05  0.14799554E+05
  0.20658100E+02  0.44588473E+06  0.44539286E+06  0.44465402E+06  0.00000000E+00  0.14805360E+05  0.14805360E+05
  0.20666300E+02  0.44334858E+06  0.44235785E+06  0.44186166E+06  0.00000000E+00  0.14811236E+05  0.14811236E+05
  0.20674500E+02  0.44054445E+06  0.43954661E+06  0.43904684E+06  0.00000000E+00  0.14817113E+05  0.14817113E+05
  0.20682600E+02  0.43821721E+06  0.43696193E+06  0.43620703E+06  0.00000000E+00  0.14822918E+05  0.14822918E+05
  0.20690800E+02  0.43587578E+06  0.43461274E+06  0.43385314E+06  0.00000000E+00  0.14828795E+05  0.14828795E+05
  0.20699000E+02  0.43377149E+06  0.43250129E+06  0.43173738E+06  0.00000000E+00  0.14834672E+05  0.14834672E+05
  0.20707200E+02  0.43241804E+06  0.43088735E+06  0.43011997E+06  0.00000000E+00  0.14840549E+05  0.14840549E+05
  0.20715300E+02  0.43131150E+06  0.42977566E+06  0.42900569E+06  0.00000000E+00  0.14846354E+05  0.14846354E+05
  0.20723500E+02  0.43071469E+06  0.42917550E+06  0.42840384E+06  0.00000000E+00  0.14852231E+05  0.14852231E+05
  0.20731700E+02  0.43062887E+06  0.42908815E+06  0.42857335E+06  0.00000000E+00  0.14858108E+05  0.14858108E+05
  0.20739800E+02  0.43105347E+06  0.42951307E+06  0.42899838E+06  0.00000000E+00  0.14863913E+05  0.14863913E+05
  0.20748000E+02  0.43173634E+06  0.43045408E+06  0.42968289E+06  0.00000000E+00  0.14869790E+05  0.14869790E+05
  0.20756200E+02  0.43293045E+06  0.43165073E+06  0.43088107E+06  0.00000000E+00  0.14875666E+05  0.14875666E+05
  0.20764400E+02  0.43412295E+06  0.43284574E+06  0.43233380E+06  0.00000000E+00  0.14881543E+05  0.14881543E+05
  0.20772500E+02  0.43531177E+06  0.43429230E+06  0.43378167E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20780700E+02  0.43675510E+06  0.43548361E+06  0.43522887E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20788900E+02  0.43768886E+06  0.43692744E+06  0.43641909E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20797000E+02  0.43861979E+06  0.43785940E+06  0.43735173E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20805200E+02  0.43929913E+06  0.43828575E+06  0.43803204E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20813400E+02  0.43921904E+06  0.43845849E+06  0.43820468E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20821600E+02  0.43913862E+06  0.43837732E+06  0.43786906E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20829700E+02  0.43829370E+06  0.43753035E+06  0.43727560E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20837900E+02  0.43719274E+06  0.43642686E+06  0.43617126E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20846100E+02  0.43557492E+06  0.43506217E+06  0.43480558E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20854200E+02  0.43368876E+06  0.43317338E+06  0.43291546E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20862400E+02  0.43153433E+06  0.43101597E+06  0.43075656E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20870600E+02  0.42884409E+06  0.42858315E+06  0.42832206E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20878800E+02  0.42613239E+06  0.42586959E+06  0.42560662E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20886900E+02  0.42339679E+06  0.42286722E+06  0.42286722E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20895100E+02  0.42010747E+06  0.41984048E+06  0.41957332E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20903300E+02  0.41678676E+06  0.41651743E+06  0.41651743E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20911400E+02  0.41343194E+06  0.41316021E+06  0.41288830E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20919600E+02  0.40977198E+06  0.40949761E+06  0.40922306E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20927800E+02  0.40579594E+06  0.40551866E+06  0.40524120E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20936000E+02  0.40149376E+06  0.40121329E+06  0.40121329E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20944100E+02  0.39713604E+06  0.39685227E+06  0.39685227E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20952300E+02  0.39272481E+06  0.39243763E+06  0.39215023E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20960500E+02  0.38796553E+06  0.38767459E+06  0.38767459E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20968600E+02  0.38313753E+06  0.38284270E+06  0.38284270E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20976800E+02  0.37824193E+06  0.37824193E+06  0.37794305E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20985000E+02  0.37357701E+06  0.37357701E+06  0.37327415E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20993200E+02  0.36915221E+06  0.36915221E+06  0.36884548E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21001300E+02  0.36497526E+06  0.36466477E+06  0.36466477E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21009500E+02  0.36105904E+06  0.36074494E+06  0.36074494E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21017700E+02  0.35741105E+06  0.35741105E+06  0.35709349E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21025900E+02  0.35436086E+06  0.35436086E+06  0.35404031E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21034000E+02  0.35160084E+06  0.35160084E+06  0.35160084E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21042200E+02  0.34946756E+06  0.34914202E+06  0.34914202E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21050400E+02  0.34764517E+06  0.34731766E+06  0.34731766E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
